Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,27,15:00,209.23,2.01,0.0096,325.78,423.44,3.64,0.0086,349.46,926.35,23.53,0.0254,342.39,452.65,23.31,0.0515,330.01
August,27,15:30,207.36,3.19,0.0154,322.99,411.81,4.94,0.012,350.24,913.53,77.74,0.0851,342.98,456.94,57.76,0.1264,327.96
August,27,16:00,202.37,2.87,0.0142,330.14,404.53,1.98,0.0049,351.45,890.08,55.72,0.0626,350.24,460.99,34.16,0.0741,326.69
August,27,16:30,196.74,1.14,0.0058,335.62,396.08,1.98,0.005,350.89,858.69,27.13,0.0316,351.09,427.25,8.37,0.0196,323.39
August,27,17:00,180.34,1.48,0.0082,327.09,336.89,3.03,0.009,350.82,815.87,13.3,0.0163,351.77,408.47,3.39,0.0083,333.7
August,27,17:30,154.51,0.87,0.0056,330.99,326.86,4.09,0.0125,354.84,726.85,5.38,0.0074,346.76,363.54,3.16,0.0087,327.69
August,27,18:00,141.99,0.88,0.0062,330.92,301.5,3.11,0.0103,352.85,670.43,8.58,0.0128,349.91,321.05,1.54,0.0048,326.57
August,27,18:30,125.06,0.7,0.0056,335.98,298.76,3.64,0.0122,352.29,625.59,6.51,0.0104,350.23,293.54,1.79,0.0061,315.29
August,27,19:00,79.86,0.23,0.0029,357.83,276.46,2.6,0.0094,344.37,542.82,4.4,0.0081,346.55,276.57,2.07,0.0075,321.89
August,27,19:30,57.28,0.21,0.0036,339.28,255.28,1.58,0.0062,348.71,478.83,4.07,0.0085,349.65,256.87,4.19,0.0163,316.62
August,27,20:00,51.91,0.79,0.0152,328.91,208.39,2.13,0.0102,351.94,423.62,6.14,0.0145,349.39,225.22,5.07,0.0225,312.85
August,27,20:30,35.96,0.64,0.0179,316.81,180.5,1.12,0.0062,337.73,349.82,2.9,0.0083,345.24,213.1,3.22,0.0151,321.97
August,27,21:00,28.7,1.33,0.0464,323.47,149.4,1.11,0.0074,334.38,313.93,1.13,0.0036,342.39,159.11,7.99,0.0502,332.11
August,27,21:30,19.21,0.46,0.0237,329.41,126.2,0.92,0.0073,328.08,248.09,1.12,0.0045,348.16,137.74,4.55,0.033,308.68
August,27,22:00,14.91,0.79,0.0528,332.38,103.75,2.15,0.0207,323.38,224.82,1.87,0.0083,330.26,127.88,1.87,0.0146,313.49
August,27,22:30,13.05,2.8,0.2142,404.6,81.87,1.12,0.0137,307.96,158.17,0.68,0.0043,326.98,92.79,1.27,0.0137,279.95
August,27,23:00,9.33,0.86,0.0923,394.21,53.89,0.3,0.0055,310.23,130.64,0.3,0.0023,319.78,71.06,0.72,0.0101,283.96
August,27,23:30,7.04,0.14,0.0193,337.27,41.52,0.39,0.0093,300.04,91.05,0.22,0.0024,314.1,51.16,0.69,0.0135,284.39
August,28,0:00,4.46,0.32,0.0719,923.92,33.73,0.66,0.0195,315.22,53.72,0.52,0.0097,315.01,38.74,0.87,0.0224,323.82
August,28,0:30,3.18,0.17,0.0528,428.48,21.46,0.3,0.0141,305.12,37.46,0.25,0.0067,321.76,27.22,0.2,0.0074,331.3
August,28,1:00,3.52,0.44,0.1247,340.58,8.12,0.19,0.0232,429.67,32.73,0.54,0.0165,322.54,19.19,0.15,0.0078,355.18
August,28,1:30,2.72,0.72,0.2635,498.83,6.55,0.67,0.1022,281.84,25.73,0.42,0.0165,312.08,14.34,0.64,0.0449,365.27
August,28,2:00,2.0,0.17,0.0833,826.01,4.32,0.56,0.1295,291.39,17.47,0.48,0.0275,294.17,8.04,0.23,0.0288,362.82
August,28,2:30,1.73,0.03,0.02,596.14,4.29,0.1,0.0233,326.73,13.22,0.48,0.0366,392.75,7.96,0.37,0.0462,390.4
August,28,3:00,1.92,0.04,0.0183,430.53,3.81,0.0,0.0,305.84,10.38,0.39,0.0376,481.26,3.42,0.21,0.0622,468.74
August,28,3:30,2.01,0.02,0.0117,480.44,4.08,0.02,0.005,362.0,9.85,0.05,0.0047,386.19,2.82,0.28,0.1005,391.89
August,28,4:00,1.74,0.01,0.005,512.1,2.96,0.08,0.0258,273.97,9.39,0.06,0.0062,401.93,2.09,0.18,0.0879,425.76
August,28,4:30,2.0,0.01,0.005,464.8,2.7,0.13,0.0475,277.55,8.68,0.05,0.0057,392.49,2.12,0.13,0.06,459.33
August,28,5:00,3.04,0.02,0.005,428.04,2.24,0.04,0.0158,448.45,10.44,0.03,0.0031,445.75,3.45,0.14,0.0394,435.71
August,28,5:30,2.82,0.01,0.005,533.41,4.07,0.3,0.0728,349.56,10.03,0.08,0.008,339.11,3.41,0.08,0.0225,409.91
August,28,6:00,3.06,0.38,0.1233,354.17,4.35,0.79,0.1827,285.35,27.67,0.03,0.0011,250.42,10.03,0.36,0.0354,282.66
August,28,6:30,2.64,0.35,0.1336,377.33,6.68,1.98,0.2966,382.07,50.08,1.46,0.0292,270.0,23.77,1.53,0.0644,261.35
August,28,7:00,10.13,1.08,0.107,320.55,26.99,0.16,0.0059,288.61,82.46,0.42,0.0051,272.37,38.38,1.34,0.0348,275.39
August,28,7:30,16.57,1.94,0.1168,358.05,36.08,0.52,0.0145,285.45,134.68,0.89,0.0066,263.85,57.85,0.81,0.014,293.4
August,28,8:00,43.99,0.64,0.0145,279.09,79.8,0.27,0.0034,285.73,266.2,0.77,0.0029,269.97,117.6,1.15,0.0098,274.59
August,28,8:30,76.46,0.75,0.0098,313.41,113.28,1.01,0.0089,294.79,356.69,0.86,0.0024,314.69,160.68,2.04,0.0127,285.93
August,28,9:00,117.25,0.53,0.0045,325.93,172.28,0.81,0.0047,300.66,526.13,1.32,0.0025,316.01,236.88,3.67,0.0155,289.44
August,28,9:30,142.84,0.76,0.0053,322.96,220.39,2.18,0.0099,320.35,653.35,3.33,0.0051,317.01,295.87,3.67,0.0124,298.92
August,28,10:00,157.37,0.66,0.0042,320.14,257.87,3.35,0.013,325.1,747.59,7.63,0.0102,327.94,351.48,3.23,0.0092,297.58
August,28,10:30,198.25,1.59,0.008,323.86,306.85,4.3,0.014,331.56,814.38,12.05,0.0148,330.2,362.37,10.69,0.0295,312.41
August,28,11:00,193.24,0.85,0.0044,321.69,317.16,4.25,0.0134,340.25,867.15,7.11,0.0082,333.92,401.12,9.47,0.0236,314.69
August,28,11:30,196.94,0.91,0.0046,321.64,350.57,6.49,0.0185,343.61,904.24,9.58,0.0106,339.18,447.23,6.4,0.0143,315.91
August,28,12:00,203.44,1.12,0.0055,315.18,371.19,3.6,0.0097,345.06,914.84,11.98,0.0131,339.34,467.71,6.41,0.0137,318.66
August,28,12:30,204.47,1.51,0.0074,324.33,369.45,5.5,0.0149,347.97,921.17,20.54,0.0223,346.77,451.46,6.77,0.015,316.51
August,28,13:00,209.46,0.8,0.0038,331.31,390.18,4.06,0.0104,344.02,917.55,13.67,0.0149,345.4,442.94,7.31,0.0165,312.44
August,28,13:30,204.26,0.76,0.0037,326.14,411.43,5.72,0.0139,345.97,907.32,16.15,0.0178,343.07,449.06,8.76,0.0195,318.49
August,28,14:00,209.6,1.43,0.0068,323.76,447.31,7.43,0.0166,342.0,920.45,12.89,0.014,346.34,455.95,9.57,0.021,324.15
August,28,14:30,220.26,2.0,0.0091,324.94,451.84,9.31,0.0206,352.0,922.08,18.72,0.0203,344.99,467.96,31.59,0.0675,335.89
August,28,15:00,209.39,2.39,0.0114,322.69,445.48,4.32,0.0097,351.25,915.39,7.6,0.0083,347.44,452.05,29.88,0.0661,330.36
August,28,15:30,207.6,3.24,0.0156,322.84,427.93,8.09,0.0189,348.94,900.27,6.57,0.0073,345.84,454.92,76.06,0.1672,327.77
August,28,16:00,203.83,2.63,0.0129,329.8,441.99,6.67,0.0151,349.78,886.58,2.93,0.0033,348.04,464.43,43.94,0.0946,328.47
August,28,16:30,197.45,1.16,0.0059,333.49,418.06,3.51,0.0084,347.9,843.86,2.87,0.0034,351.99,431.83,12.61,0.0292,321.5
August,28,17:00,177.41,1.56,0.0088,326.77,359.44,3.13,0.0087,349.33,804.75,5.79,0.0072,346.86,409.47,3.89,0.0095,333.91
August,28,17:30,154.18,0.76,0.0049,331.01,334.27,3.28,0.0098,356.05,718.04,5.24,0.0073,345.82,367.07,4.48,0.0122,327.12
August,28,18:00,143.26,0.86,0.006,337.1,303.88,2.55,0.0084,353.43,662.35,6.62,0.01,347.89,321.25,1.9,0.0059,323.91
August,28,18:30,122.0,0.71,0.0058,340.46,288.91,2.83,0.0098,345.34,600.43,6.6,0.011,347.54,287.62,2.62,0.0091,315.82
August,28,19:00,77.9,0.25,0.0032,359.33,273.56,3.06,0.0112,344.7,529.83,7.52,0.0142,339.43,258.21,2.07,0.008,322.03
August,28,19:30,58.08,0.21,0.0037,341.77,238.21,1.83,0.0077,341.97,465.07,9.39,0.0202,344.16,256.17,5.28,0.0206,313.65
August,28,20:00,50.06,1.05,0.021,339.02,194.39,2.57,0.0132,343.04,396.47,7.81,0.0197,345.96,199.16,5.26,0.0264,313.36
August,28,20:30,32.6,0.98,0.0301,324.38,177.72,1.58,0.0089,335.65,337.66,4.19,0.0124,341.37,189.17,3.16,0.0167,322.18
August,28,21:00,20.57,1.12,0.0544,335.52,148.33,1.54,0.0104,331.69,298.81,2.06,0.0069,342.34,153.4,5.98,0.039,328.5
August,28,21:30,15.43,0.52,0.034,331.13,128.74,1.17,0.0091,324.67,237.61,2.23,0.0094,346.89,130.24,4.31,0.0331,317.31
August,28,22:00,13.73,0.75,0.0548,326.0,95.42,0.84,0.0088,316.87,192.25,2.13,0.0111,328.98,121.75,1.57,0.0129,315.49
August,28,22:30,12.74,2.43,0.1909,401.43,79.75,0.5,0.0063,298.09,148.04,1.32,0.0089,325.1,87.54,1.39,0.0159,280.28
August,28,23:00,8.43,0.71,0.0847,369.32,48.26,0.2,0.0042,307.01,114.93,0.53,0.0046,324.54,66.32,0.43,0.0065,285.19
August,28,23:30,6.82,0.26,0.0377,314.89,44.44,0.24,0.0053,302.86,78.52,0.51,0.0065,313.31,45.72,0.33,0.0072,287.87
August,29,0:00,9.0,1.32,0.1468,582.63,61.77,1.3,0.021,301.57,93.22,0.51,0.0055,332.26,37.33,0.66,0.0178,322.34
August,29,0:30,6.2,1.06,0.171,438.25,34.48,0.57,0.0164,300.88,51.08,0.25,0.0049,326.76,27.37,0.18,0.0065,326.94
August,29,1:00,5.72,1.24,0.2167,361.3,14.11,0.61,0.0434,354.73,49.22,0.43,0.0088,322.36,19.44,0.32,0.0167,328.81
August,29,1:30,5.0,0.89,0.1783,486.53,9.53,0.4,0.0422,328.68,39.84,0.31,0.0078,298.95,17.13,0.57,0.0331,340.35
August,29,2:00,4.08,0.16,0.04,590.66,6.58,0.32,0.0491,338.77,22.31,0.61,0.0272,285.19,10.38,0.26,0.025,333.21
August,29,2:30,3.79,0.05,0.0142,602.52,7.2,0.04,0.0057,412.31,16.94,0.39,0.0229,402.76,6.83,0.12,0.0183,335.98
August,29,3:00,4.15,0.01,0.0025,505.37,7.34,0.0,0.0,416.12,18.73,0.87,0.0463,440.65,3.43,0.17,0.0497,444.38
August,29,3:30,3.82,0.01,0.0025,539.24,7.52,0.0,0.0,237.3,15.36,0.02,0.0016,367.68,2.45,0.13,0.0542,601.46
August,29,4:00,3.61,0.0,0.0,447.05,4.74,0.02,0.005,239.27,14.49,0.18,0.0125,390.44,1.75,0.08,0.0433,1773.2
August,29,4:30,4.11,0.0,0.0,416.68,4.37,0.13,0.0308,277.32,12.11,0.15,0.012,387.5,1.85,0.04,0.022,715.37
August,29,5:00,5.31,0.0,0.0,416.09,3.72,0.04,0.0108,589.17,15.13,0.11,0.0073,553.86,2.85,0.07,0.0229,477.31
August,29,5:30,4.91,0.05,0.01,493.03,6.87,0.1,0.0148,383.04,18.98,0.36,0.0191,362.38,2.92,0.05,0.0178,372.19
August,29,6:00,4.77,0.17,0.035,292.08,6.57,0.21,0.0325,314.73,25.04,0.27,0.0108,304.17,7.64,0.17,0.0229,246.17
August,29,6:30,4.69,0.28,0.0602,295.76,11.12,2.25,0.2025,369.34,47.21,2.28,0.0484,280.87,13.1,0.75,0.0576,289.98
August,29,7:00,14.83,0.74,0.0498,252.39,12.75,0.08,0.0059,281.17,85.67,1.33,0.0155,272.61,21.77,0.72,0.0331,277.02
August,29,7:30,20.65,1.01,0.049,347.63,17.19,0.19,0.0109,285.75,138.06,2.76,0.02,272.23,33.53,0.51,0.0152,276.8
August,29,8:00,45.93,0.53,0.0116,257.39,36.76,0.19,0.0052,283.11,273.36,3.06,0.0112,276.01,66.32,0.55,0.0083,283.45
August,29,8:30,78.69,0.78,0.0099,284.88,48.15,0.55,0.0115,290.37,341.24,3.89,0.0114,299.14,89.84,1.22,0.0136,284.08
August,29,9:00,107.82,0.56,0.0052,285.75,144.55,0.87,0.006,292.33,512.85,3.64,0.0071,299.16,128.47,2.2,0.0171,287.53
August,29,9:30,128.56,0.85,0.0066,288.36,179.23,1.27,0.0071,307.18,591.75,6.04,0.0102,315.14,158.47,2.58,0.0163,288.89
August,29,10:00,139.14,0.64,0.0046,286.31,235.65,2.05,0.0087,311.01,694.66,6.81,0.0098,317.65,188.65,2.06,0.0109,302.96
August,29,10:30,171.46,1.34,0.0078,279.43,255.26,4.59,0.018,321.89,793.81,9.53,0.012,332.72,206.27,7.14,0.0346,306.42
August,29,11:00,175.9,0.95,0.0054,283.18,290.57,5.52,0.019,330.15,847.78,9.16,0.0108,338.56,230.83,6.21,0.0269,305.0
August,29,11:30,179.74,0.99,0.0055,290.23,329.86,5.71,0.0173,339.37,889.05,15.38,0.0173,340.57,242.81,3.42,0.0141,308.53
August,29,12:00,178.37,1.11,0.0062,298.48,343.81,3.16,0.0092,330.66,933.99,18.12,0.0194,337.6,248.36,4.32,0.0174,307.2
August,29,12:30,178.93,1.29,0.0072,302.79,375.48,7.02,0.0187,332.9,938.31,22.14,0.0236,339.08,249.94,3.97,0.0159,302.45
August,29,13:00,178.6,0.75,0.0042,298.33,413.71,4.55,0.011,331.14,906.99,14.15,0.0156,340.75,251.71,4.3,0.0171,308.58
August,29,13:30,174.22,1.17,0.0067,298.43,411.53,7.28,0.0177,324.0,930.03,15.72,0.0169,341.16,258.91,4.71,0.0182,309.36
August,29,14:00,167.94,1.55,0.0092,309.99,422.59,10.99,0.026,340.01,907.6,14.07,0.0155,343.77,260.73,5.27,0.0202,304.12
August,29,14:30,169.37,1.96,0.0116,313.34,406.57,7.6,0.0187,339.29,887.82,19.71,0.0222,341.61,265.13,14.53,0.0548,310.31
August,29,15:00,172.44,2.16,0.0125,318.85,388.68,2.29,0.0059,332.48,836.4,4.68,0.0056,350.93,256.55,13.44,0.0524,303.91
August,29,15:30,172.79,2.7,0.0156,315.9,399.27,2.68,0.0067,329.44,807.75,10.42,0.0129,346.85,238.81,30.5,0.1277,300.42
August,29,16:00,166.96,1.89,0.0113,314.73,414.93,3.15,0.0076,340.13,797.09,4.46,0.0056,342.23,232.23,17.53,0.0755,314.28
August,29,16:30,158.81,0.84,0.0053,300.71,390.36,3.44,0.0088,350.19,740.14,2.96,0.004,345.63,222.16,4.58,0.0206,313.49
August,29,17:00,148.18,0.98,0.0066,308.64,379.9,3.27,0.0086,355.56,675.42,2.43,0.0036,344.28,208.92,1.9,0.0091,309.41
August,29,17:30,135.69,0.53,0.0039,303.57,362.04,3.66,0.0101,343.0,689.41,4.14,0.006,344.51,210.48,1.94,0.0092,309.2
August,29,18:00,133.74,0.84,0.0063,314.93,337.88,2.7,0.008,346.3,640.07,4.67,0.0073,341.57,188.45,1.11,0.0059,314.72
August,29,18:30,118.75,0.55,0.0046,318.13,308.41,4.63,0.015,342.67,578.94,3.36,0.0058,348.53,170.96,1.32,0.0077,323.56
August,29,19:00,116.2,0.29,0.0025,309.05,270.84,3.82,0.0141,337.74,501.98,3.51,0.007,332.54,163.28,1.29,0.0079,317.31
August,29,19:30,93.37,0.35,0.0037,319.39,238.15,1.29,0.0054,319.6,500.36,5.8,0.0116,329.2,178.12,2.73,0.0153,329.24
August,29,20:00,75.42,1.38,0.0183,291.74,220.31,3.22,0.0146,326.68,443.48,7.76,0.0175,342.4,143.3,2.98,0.0208,319.46
August,29,20:30,54.97,0.98,0.0178,291.25,193.5,2.23,0.0115,310.82,377.51,6.27,0.0166,347.56,123.9,1.52,0.0123,309.55
August,29,21:00,40.25,1.6,0.0398,284.93,165.04,2.9,0.0176,306.34,321.6,3.09,0.0096,345.93,106.26,4.94,0.0465,313.86
August,29,21:30,28.57,0.81,0.0285,327.02,156.76,1.58,0.0101,302.14,247.74,1.76,0.0071,338.82,86.39,2.67,0.0309,325.15
August,29,22:00,23.33,1.05,0.045,349.16,122.95,1.22,0.0099,304.58,205.1,1.33,0.0065,326.03,75.42,0.86,0.0114,308.36
August,29,22:30,21.03,4.44,0.2109,366.76,91.0,0.56,0.0061,316.88,156.91,0.88,0.0056,319.01,64.05,0.8,0.0125,309.41
August,29,23:00,16.15,1.59,0.0983,421.1,67.37,0.61,0.009,301.16,123.77,0.83,0.0067,327.11,51.32,0.5,0.0097,306.02
August,29,23:30,14.06,0.12,0.0087,249.39,53.01,0.25,0.0048,293.63,109.72,0.52,0.0047,321.25,43.49,0.57,0.013,296.12
August,30,0:00,8.28,0.89,0.1078,797.85,29.95,0.86,0.0286,316.95,44.77,0.59,0.0132,305.65,37.46,0.72,0.0193,324.14
August,30,0:30,6.41,0.58,0.0903,419.26,17.93,0.38,0.0213,304.78,30.59,0.26,0.0084,326.22,27.2,0.17,0.0064,338.77
August,30,1:00,5.65,0.72,0.1273,354.12,7.87,0.35,0.0441,346.63,29.25,0.64,0.0219,323.11,19.31,0.17,0.009,357.8
August,30,1:30,4.84,0.54,0.1117,371.43,5.58,0.17,0.031,348.46,24.07,0.37,0.0154,295.89,14.47,0.61,0.0419,383.51
August,30,2:00,3.87,0.11,0.0292,315.38,3.66,0.11,0.0293,326.94,13.31,0.33,0.025,300.75,8.21,0.23,0.0283,379.25
August,30,2:30,3.48,0.05,0.0142,371.7,3.4,0.02,0.0057,393.33,12.2,0.28,0.0232,314.64,6.07,0.28,0.0464,391.95
August,30,3:00,3.45,0.0,0.0,390.26,3.91,0.0,0.0,426.08,12.01,0.37,0.0312,299.9,3.39,0.25,0.0727,484.25
August,30,3:30,3.61,0.0,0.0,363.57,4.13,0.0,0.0,299.8,7.1,0.03,0.0038,317.61,2.77,0.29,0.1056,382.5
August,30,4:00,3.24,0.0,0.0,442.93,2.52,0.01,0.005,224.57,6.72,0.01,0.0011,322.54,2.08,0.19,0.0909,400.3
August,30,4:30,3.45,0.0,0.0,412.59,2.52,0.02,0.0075,282.65,5.92,0.03,0.005,303.29,2.11,0.13,0.0605,447.39
August,30,5:00,4.76,0.0,0.0,381.39,2.19,0.02,0.0075,599.57,7.63,0.02,0.0023,259.37,3.41,0.12,0.0365,524.43
August,30,5:30,4.0,0.06,0.015,458.61,4.45,0.03,0.0075,406.23,7.52,0.08,0.0104,235.73,3.21,0.08,0.025,432.89
August,30,6:00,3.98,0.17,0.0433,370.16,3.71,0.05,0.0125,303.29,19.3,0.13,0.0068,277.09,7.23,0.27,0.0379,255.05
August,30,6:30,5.27,1.13,0.214,413.08,5.87,1.01,0.1727,372.1,26.91,1.58,0.0586,263.82,13.97,0.74,0.0529,264.04
August,30,7:00,13.02,3.45,0.265,312.03,10.07,0.1,0.0099,286.05,45.02,0.45,0.01,279.65,20.74,0.72,0.0345,264.97
August,30,7:30,21.29,6.12,0.2873,328.94,14.18,0.34,0.0238,287.16,81.37,0.88,0.0108,268.91,34.84,0.52,0.0149,282.19
August,30,8:00,28.27,0.71,0.025,264.37,34.89,0.22,0.0064,281.44,149.72,1.06,0.0071,274.95,64.87,0.68,0.0105,272.55
August,30,8:30,43.25,0.94,0.0217,296.75,49.57,0.49,0.0098,297.65,234.92,1.97,0.0084,291.92,88.86,1.13,0.0127,281.49
August,30,9:00,53.75,0.29,0.0054,322.48,106.67,0.54,0.0051,294.79,310.68,1.62,0.0052,297.91,116.54,1.85,0.0159,283.64
August,30,9:30,62.71,0.41,0.0066,309.61,138.55,0.98,0.0071,303.34,388.85,3.73,0.0096,306.28,140.93,1.82,0.0129,286.61
August,30,10:00,65.69,0.28,0.0042,316.96,167.29,2.01,0.012,309.95,480.0,4.51,0.0094,313.31,166.93,1.74,0.0104,303.86
August,30,10:30,98.0,0.83,0.0085,305.06,195.14,2.63,0.0135,325.53,535.11,3.91,0.0073,323.79,177.42,5.8,0.0327,305.46
August,30,11:00,99.78,0.59,0.0059,316.28,230.19,3.48,0.0151,331.97,566.3,1.64,0.0029,323.36,189.72,4.67,0.0246,297.87
August,30,11:30,102.21,0.56,0.0055,321.43,249.61,4.59,0.0184,337.25,597.19,3.7,0.0062,322.6,197.39,2.63,0.0133,304.64
August,30,12:00,109.83,0.85,0.0077,318.37,264.15,3.51,0.0133,329.81,624.31,4.62,0.0074,324.41,201.41,2.88,0.0143,303.41
August,30,12:30,125.97,1.12,0.0089,320.9,276.57,7.47,0.027,334.63,623.85,7.67,0.0123,324.83,200.31,2.98,0.0149,299.87
August,30,13:00,142.84,0.44,0.0031,311.47,291.14,4.31,0.0148,333.13,622.69,5.6,0.009,332.68,199.61,3.41,0.0171,308.96
August,30,13:30,145.03,0.26,0.0018,313.2,304.47,4.66,0.0153,327.07,635.84,7.25,0.0114,333.73,208.26,4.96,0.0238,308.61
August,30,14:00,138.7,0.8,0.0058,312.79,311.81,5.99,0.0192,338.83,644.0,5.35,0.0083,342.97,213.67,6.03,0.0282,301.17
August,30,14:30,144.27,0.87,0.006,320.28,306.69,3.65,0.0119,338.01,635.82,7.44,0.0117,336.05,219.64,16.01,0.0729,307.48
August,30,15:00,141.0,0.83,0.0059,314.67,310.57,1.89,0.0061,333.89,626.91,2.51,0.004,341.07,207.22,14.19,0.0685,304.1
August,30,15:30,143.5,0.98,0.0068,301.29,313.89,1.7,0.0054,329.15,620.75,1.55,0.0025,340.63,195.29,31.19,0.1597,299.58
August,30,16:00,139.46,0.99,0.0071,305.8,315.42,2.27,0.0072,336.04,609.24,1.22,0.002,338.58,192.24,16.51,0.0859,313.09
August,30,16:30,134.12,0.36,0.0027,306.59,308.45,2.9,0.0094,346.37,580.3,1.45,0.0025,336.1,190.25,5.37,0.0282,310.67
August,30,17:00,114.36,0.66,0.0058,317.95,291.05,2.79,0.0096,351.17,556.57,1.56,0.0028,331.76,175.28,1.68,0.0096,306.4
August,30,17:30,108.37,0.61,0.0056,320.78,284.55,2.7,0.0095,339.0,517.92,2.28,0.0044,329.61,173.57,1.94,0.0112,308.47
August,30,18:00,91.36,0.43,0.0047,314.64,245.94,2.31,0.0094,342.76,464.73,2.0,0.0043,332.51,161.26,0.9,0.0056,315.3
August,30,18:30,85.97,0.32,0.0037,336.69,232.47,3.23,0.0139,339.39,421.39,2.28,0.0054,335.42,135.8,1.21,0.0089,321.01
August,30,19:00,71.15,0.11,0.0015,317.8,205.22,2.48,0.0121,338.57,373.76,2.95,0.0079,337.82,138.47,1.01,0.0073,313.46
August,30,19:30,50.5,0.18,0.0036,312.04,188.88,1.36,0.0072,319.33,348.81,3.14,0.009,340.99,153.67,2.98,0.0194,327.31
August,30,20:00,50.4,1.42,0.0282,307.8,154.25,2.45,0.0159,331.19,322.01,2.51,0.0078,335.13,136.46,3.41,0.025,310.38
August,30,20:30,40.58,1.35,0.0333,312.25,142.3,1.42,0.01,313.66,265.25,1.3,0.0049,335.13,117.43,1.77,0.0151,302.37
August,30,21:00,35.36,1.52,0.0429,313.78,109.66,1.2,0.0109,309.66,236.13,0.9,0.0038,325.64,106.58,4.2,0.0394,312.82
August,30,21:30,22.89,1.07,0.0468,312.91,98.11,0.85,0.0087,312.93,190.72,1.01,0.0053,324.66,84.89,2.74,0.0323,326.45
August,30,22:00,18.07,0.85,0.0468,359.39,78.28,0.63,0.008,314.67,151.44,0.88,0.0058,323.17,75.75,1.02,0.0135,304.66
August,30,22:30,17.99,3.34,0.1857,317.01,62.07,0.32,0.0051,312.93,119.79,0.85,0.0071,313.2,62.65,1.07,0.0171,311.0
August,30,23:00,13.31,0.98,0.0738,377.44,48.42,0.35,0.0072,294.66,104.98,0.49,0.0047,301.17,50.96,0.42,0.0082,302.59
August,30,23:30,12.75,1.42,0.1113,288.26,33.12,0.15,0.0044,290.94,73.72,0.44,0.006,306.96,40.19,0.44,0.0109,297.59
August,31,0:00,1.55,0.17,0.1082,526.18,14.46,0.58,0.04,325.66,25.78,0.23,0.009,316.01,36.28,0.46,0.0126,321.57
August,31,0:30,1.29,0.09,0.0678,421.04,8.8,0.2,0.0225,302.68,19.55,0.16,0.0081,323.89,26.71,0.14,0.0053,330.74
August,31,1:00,1.09,0.1,0.0907,439.81,3.8,0.13,0.0337,325.92,16.18,0.18,0.0111,335.23,19.35,0.14,0.0072,343.71
August,31,1:30,0.89,0.05,0.0533,449.37,2.78,0.1,0.0369,308.34,13.42,0.29,0.0214,305.23,13.46,0.62,0.046,380.43
August,31,2:00,0.68,0.0,0.005,357.01,2.03,0.06,0.0271,301.95,10.29,0.59,0.0569,295.31,7.61,0.21,0.0271,379.01
August,31,2:30,0.61,0.0,0.005,390.92,1.91,0.01,0.0043,412.72,12.1,0.68,0.0565,307.09,5.83,0.26,0.0442,402.52
August,31,3:00,0.55,0.0,0.0,297.34,1.99,0.01,0.005,481.13,6.32,0.23,0.0367,284.58,4.17,0.27,0.065,519.73
August,31,3:30,0.59,0.0,0.0,253.89,2.32,0.0,0.0,344.2,4.57,0.03,0.0058,313.42,3.7,0.3,0.0805,391.42
August,31,4:00,0.5,0.0,0.0,306.77,1.38,0.01,0.005,281.35,4.66,0.02,0.0044,317.36,3.15,0.23,0.0722,413.42
August,31,4:30,0.55,0.0,0.0,208.96,1.34,0.02,0.0125,268.95,3.97,0.04,0.0104,333.23,3.66,0.2,0.0533,464.99
August,31,5:00,0.6,0.0,0.0,254.22,1.12,0.01,0.0075,488.54,4.62,0.09,0.0194,288.23,3.79,0.11,0.0299,521.45
August,31,5:30,0.6,0.01,0.015,390.13,2.17,0.02,0.0115,382.16,4.82,0.14,0.0284,257.24,3.87,0.1,0.0252,428.3
August,31,6:00,0.74,0.03,0.0345,275.66,1.84,0.12,0.0663,333.08,11.48,0.11,0.0093,296.65,8.07,0.3,0.0367,275.41
August,31,6:30,1.04,0.16,0.1492,254.14,3.12,0.75,0.2389,448.42,18.68,0.77,0.0412,293.14,16.64,0.85,0.0513,268.58
August,31,7:00,2.81,0.09,0.0308,241.45,8.41,0.08,0.0092,306.56,31.79,0.27,0.0086,277.36,24.64,0.87,0.0352,275.78
August,31,7:30,5.54,0.22,0.0404,346.65,10.92,0.39,0.0353,283.21,51.83,0.7,0.0136,274.46,39.65,0.58,0.0146,276.67
August,31,8:00,14.14,0.25,0.0176,273.6,23.82,0.18,0.0074,306.93,107.09,1.16,0.0108,281.68,84.34,0.56,0.0066,267.77
August,31,8:30,20.7,0.34,0.0163,294.52,32.91,0.28,0.0086,301.12,160.64,1.99,0.0124,294.55,114.12,0.83,0.0073,284.75
August,31,9:00,34.88,0.42,0.0121,298.67,63.2,0.41,0.0065,298.0,214.65,1.89,0.0088,306.12,187.45,2.27,0.0121,291.61
August,31,9:30,48.33,0.87,0.0179,316.48,80.82,0.67,0.0083,308.6,278.09,4.31,0.0155,321.6,221.88,2.77,0.0125,289.75
August,31,10:00,59.62,0.63,0.0105,317.21,100.97,1.11,0.011,317.71,319.81,3.97,0.0124,321.88,260.83,2.3,0.0088,306.27
